Processing Time, Timestamp, X, Y, Z
1589593742220, 94236, -1424, -7520, 2560
1589593742231, 94247, -1424, -7488, 2496
1589593742243, 94258, -1360, -7440, 2496
1589593742254, 94269, -1344, -7440, 2672
1589593742265, 94280, -1424, -7472, 2528
1589593742275, 94291, -1360, -7488, 2480
1589593742286, 94302, -1328, -7312, 2576
1589593742297, 94313, -1328, -7392, 2480
1589593742308, 94324, -1344, -7456, 2400
1589593742319, 94335, -1248, -7440, 2304
1589593742331, 94346, -1312, -7504, 2144
1589593742342, 94357, -1248, -7488, 2192
1589593742352, 94368, -1360, -7424, 2256
1589593742363, 94379, -1264, -7456, 2336
1589593742374, 94390, -1344, -7504, 2272
1589593742386, 94401, -1360, -7424, 2496
1589593742396, 94412, -1408, -7520, 2464
1589593742407, 94423, -1360, -7392, 2448
1589593742419, 94434, -1280, -7440, 2336
1589593742429, 94445, -1280, -7504, 2208
1589593742440, 94456, -1248, -7456, 2144
1589593742452, 94467, -1248, -7520, 2176
1589593742463, 94478, -1248, -7520, 2272
1589593742473, 94489, -1312, -7520, 2528
1589593742484, 94500, -1264, -7520, 2384
1589593742495, 94511, -1344, -7648, 2384
1589593742507, 94522, -1344, -7680, 2400
1589593742517, 94533, -1264, -7600, 2432
1589593742529, 94544, -1312, -7504, 2400
1589593742540, 94555, -1408, -7408, 2400
1589593742551, 94566, -1312, -7392, 2368
1589593742562, 94577, -1376, -7392, 2416
1589593742572, 94588, -1360, -7280, 2336
1589593742584, 94599, -1296, -7344, 2384
1589593742594, 94610, -1344, -7392, 2304
1589593742605, 94621, -1360, -7344, 2432
1589593742616, 94632, -1280, -7408, 2400
1589593742627, 94643, -1328, -7504, 2448
1589593742638, 94654, -1312, -7488, 2320
1589593742650, 94665, -1264, -7440, 2352
1589593742660, 94676, -1264, -7456, 2416
1589593742672, 94687, -1344, -7312, 2336
1589593742683, 94698, -1296, -7344, 2400
1589593742694, 94709, -1408, -7344, 2448
1589593742704, 94720, -1232, -7376, 2416
1589593742715, 94731, -1280, -7424, 2384
1589593742727, 94742, -1248, -7488, 2544
1589593742737, 94753, -1312, -7472, 2448
1589593742748, 94764, -1296, -7456, 2432
1589593742759, 94775, -1248, -7456, 2432
1589593742770, 94786, -1248, -7472, 2384
1589593742781, 94797, -1216, -7456, 2336
1589593742793, 94808, -1264, -7456, 2352
1589593742804, 94819, -1184, -7424, 2480
1589593742814, 94830, -1248, -7472, 2496
1589593742826, 94841, -1216, -7504, 2512
1589593742837, 94852, -1232, -7456, 2528
1589593742847, 94863, -1248, -7440, 2320
1589593742859, 94874, -1280, -7456, 2528
1589593742869, 94885, -1216, -7568, 2496
1589593742880, 94896, -1248, -7472, 2480
1589593742892, 94907, -1232, -7488, 2480
1589593742902, 94918, -1328, -7488, 2512
1589593742914, 94929, -1296, -7440, 2528
1589593742924, 94940, -1296, -7504, 2416
1589593742935, 94951, -1280, -7440, 2416
1589593742946, 94962, -1184, -7536, 2624
1589593742958, 94973, -1296, -7552, 2496
1589593742969, 94984, -1232, -7520, 2528
1589593742980, 94995, -1296, -7520, 2544
1589593742990, 95006, -1216, -7552, 2544
1589593743002, 95017, -1296, -7584, 2544
1589593743012, 95028, -1248, -7488, 2592
1589593743023, 95039, -1328, -7536, 2624
1589593743035, 95050, -1344, -7472, 2624
1589593743045, 95061, -1440, -7408, 2784
1589593743056, 95072, -1488, -7312, 2992
1589593743067, 95083, -1456, -7152, 2640
1589593743078, 95094, -1248, -7344, 2704
1589593743089, 95105, -1376, -7568, 2848
1589593743100, 95116, -1424, -7648, 2704
1589593743111, 95127, -1360, -7504, 2992
1589593743122, 95138, -1424, -7408, 3072
1589593743133, 95149, -1408, -7376, 3200
1589593743145, 95160, -1392, -7344, 3264
1589593743155, 95171, -1440, -7328, 3264
1589593743167, 95182, -1360, -7344, 3392
1589593743177, 95193, -1424, -7376, 3200
1589593743189, 95204, -1376, -7376, 3264
1589593743200, 95215, -1360, -7376, 3232
1589593743211, 95226, -1408, -7280, 3168
1589593743221, 95237, -1440, -7232, 3248
1589593743232, 95248, -1456, -7184, 3408
1589593743243, 95259, -1472, -7136, 3584
1589593743254, 95270, -1488, -7040, 3552
1589593743266, 95281, -1520, -7024, 3504
1589593743277, 95292, -1408, -7024, 3360
1589593743287, 95303, -1344, -7104, 3360
1589593743299, 95314, -1280, -7184, 3152
1589593743309, 95325, -1200, -7104, 3008
1589593743321, 95336, -1312, -7104, 2960
1589593743331, 95347, -1344, -7040, 2976
1589593743342, 95358, -1376, -7008, 3040
1589593743353, 95369, -1472, -7056, 3232
1589593743364, 95380, -1600, -6896, 3264
1589593743375, 95391, -1600, -6848, 3040
1589593743387, 95402, -1536, -6912, 2688
1589593743397, 95413, -1392, -7120, 2608
1589593743409, 95424, -1408, -7280, 2624
1589593743419, 95435, -1344, -7216, 2592
1589593743431, 95446, -1344, -7104, 2656
1589593743441, 95457, -1312, -7008, 2608
1589593743453, 95468, -1408, -6976, 2608
1589593743463, 95479, -1424, -6992, 2640
1589593743474, 95490, -1440, -7136, 2800
1589593743486, 95501, -1424, -7104, 2944
1589593743497, 95512, -1504, -6992, 2976
1589593743508, 95523, -1536, -6912, 2704
1589593743518, 95534, -1504, -7232, 2288
1589593743530, 95545, -1152, -7600, 2144
1589593743540, 95556, -1056, -7936, 2064
1589593743551, 95567, -976, -7952, 1968
1589593743563, 95578, -992, -7808, 1920
1589593743573, 95589, -1008, -7728, 1840
1589593743585, 95600, -1072, -7760, 1984
1589593743595, 95611, -1024, -7760, 1872
1589593743606, 95622, -1040, -7664, 1952
1589593743618, 95633, -1104, -7568, 1856
1589593743628, 95644, -1040, -7392, 1904
1589593743639, 95655, -1120, -7200, 1904
1589593743650, 95666, -1088, -7200, 1808
1589593743661, 95677, -1056, -7280, 1856
1589593743672, 95688, -1104, -7296, 1840
1589593743683, 95699, -1152, -7264, 2032
1589593743694, 95710, -1264, -7280, 2352
1589593743705, 95721, -1440, -7392, 2784
1589593743716, 95732, -1520, -7408, 2992
1589593743727, 95743, -1520, -7424, 2848
1589593743739, 95754, -1616, -7264, 3040
1589593743750, 95765, -1696, -7200, 3104
1589593743761, 95776, -1808, -7008, 3216
1589593743772, 95787, -1792, -6896, 3216
1589593743782, 95798, -1872, -6720, 3040
1589593743794, 95809, -1904, -6512, 2672
1589593743805, 95820, -1888, -6608, 2800
1589593743815, 95831, -1824, -6880, 2880
1589593743827, 95842, -1744, -7088, 2864
1589593743837, 95853, -1760, -7152, 2928
1589593743849, 95864, -1744, -7216, 2928
1589593743859, 95875, -1728, -7056, 2960
1589593743871, 95886, -1776, -7008, 3248
1589593743881, 95897, -1760, -6976, 3360
1589593743893, 95908, -1776, -7024, 3312
1589593743904, 95919, -1808, -6928, 3328
1589593743914, 95930, -1680, -6992, 3312
1589593743925, 95941, -1520, -7040, 3408
1589593743937, 95952, -1552, -7008, 3504
1589593743947, 95963, -1600, -6976, 3616
1589593743959, 95974, -1600, -6944, 3680
1589593743970, 95985, -1600, -6976, 3776
1589593743980, 95996, -1600, -7040, 3792
1589593743991, 96007, -1504, -7104, 3776
1589593744002, 96018, -1504, -7120, 3824
1589593744014, 96029, -1536, -7184, 3888
1589593744024, 96040, -1472, -7216, 3840
1589593744035, 96051, -1408, -7200, 3872
1589593744047, 96062, -1376, -7184, 4048
1589593744058, 96073, -1424, -7216, 3872
1589593744068, 96084, -1456, -7248, 3856
1589593744079, 96095, -1328, -7152, 3840
1589593744091, 96106, -1456, -7088, 3952
1589593744102, 96117, -1424, -7040, 3888
1589593744112, 96128, -1568, -6864, 3776
1589593744123, 96139, -1456, -6976, 3936
1589593744134, 96150, -960, -2528, 6352
1589593744146, 96161, -992, -3328, 9344
1589593744157, 96172, -1584, -9392, 256
1589593744167, 96183, -1200, -5616, 6384
1589593744178, 96194, -1360, -6864, 4512
1589593744190, 96205, -1520, -7040, 4048
1589593744200, 96216, -1488, -7024, 4432
1589593744211, 96227, -1456, -7280, 3488
1589593744223, 96238, -1344, -7008, 3904
1589593744234, 96249, -1424, -7296, 3600
1589593744244, 96260, -1424, -7168, 3440
1589593744255, 96271, -1376, -7040, 3424
1589593744267, 96282, -1328, -5232, 7952
1589593744277, 96293, -1664, -8336, 1392
1589593744288, 96304, -1296, -5808, 5168
1589593744300, 96315, -1456, -6192, 4320
1589593744310, 96326, -1456, -6944, 2944
1589593744322, 96337, -1392, -6496, 3712
1589593744332, 96348, -1408, -6928, 3296
1589593744343, 96359, -1392, -6768, 3744
1589593744354, 96370, -1424, -7088, 3360
1589593744366, 96381, -1456, -7104, 3424
1589593744377, 96392, -1456, -6912, 3632
1589593744388, 96403, -1456, -6944, 3408
1589593744398, 96414, -1472, -6976, 3504
1589593744409, 96425, -1424, -6944, 3488
1589593744421, 96436, -1440, -6928, 3552
1589593744431, 96447, -1424, -6976, 3520
1589593744443, 96458, -1488, -7008, 3488
1589593744453, 96469, -1504, -7008, 3648
1589593744464, 96480, -1552, -7024, 3520
1589593744476, 96491, -1568, -7024, 3472
1589593744486, 96502, -1504, -7040, 3328
1589593744497, 96513, -1472, -7104, 3328
1589593744508, 96524, -1504, -7040, 3328
1589593744519, 96535, -1488, -7056, 3232
1589593744530, 96546, -1504, -6992, 3248
1589593744541, 96557, -1488, -6976, 3216
1589593744553, 96568, -1504, -6944, 3264
1589593744563, 96579, -1472, -6912, 3152
1589593744575, 96590, -1456, -6976, 3152
1589593744586, 96601, -1440, -7024, 3008
1589593744597, 96612, -1440, -7056, 3104
1589593744607, 96623, -1472, -7072, 3168
1589593744618, 96634, -1488, -7088, 3248
1589593744629, 96645, -1568, -7104, 3312
1589593744641, 96656, -1536, -7072, 3392
1589593744651, 96667, -1600, -7136, 3376
1589593744662, 96678, -1584, -7120, 3344
1589593744674, 96689, -1536, -7120, 3104
1589593744684, 96700, -1600, -7088, 3296
1589593744695, 96711, -1520, -7072, 3296
1589593744707, 96722, -1472, -7120, 3184
1589593744718, 96733, -1520, -7120, 3264
1589593744729, 96744, -1488, -7184, 3232
1589593744739, 96755, -1472, -7232, 3200
1589593744750, 96766, -1424, -7216, 3328
1589593744762, 96777, -1456, -7280, 3344
1589593744773, 96788, -1328, -7408, 3376
1589593744784, 96799, -1440, -7296, 3184
1589593744794, 96810, -1584, -7072, 3248
1589593744805, 96821, -1504, -6928, 3424
1589593744816, 96832, -1536, -7008, 3312
1589593744827, 96843, -1520, -7072, 3248
1589593744838, 96854, -1600, -7024, 3280
1589593744849, 96865, -1552, -6976, 3280
1589593744861, 96876, -1632, -7056, 3328
1589593744872, 96887, -1632, -7056, 3360
1589593744883, 96898, -1584, -7136, 3296
1589593744893, 96909, -1552, -7136, 3328
1589593744904, 96920, -1600, -7120, 3312
1589593744916, 96931, -1552, -7120, 3296
1589593744926, 96942, -1520, -7232, 3360
1589593744938, 96953, -1536, -7200, 3280
1589593744948, 96964, -1568, -7200, 3296
1589593744960, 96975, -1552, -7056, 3296
1589593744970, 96986, -1600, -7104, 3232
1589593744982, 96997, -1616, -7072, 3264
1589593744992, 97008, -1504, -7024, 3200
1589593745003, 97019, -1600, -7104, 3264
1589593745014, 97030, -1552, -7056, 3264
1589593745025, 97041, -1568, -7024, 3200
1589593745036, 97052, -1584, -6992, 3184
1589593745048, 97063, -1568, -7072, 3152
1589593745059, 97074, -1504, -7072, 3248
1589593745069, 97085, -1664, -7136, 3280
1589593745081, 97096, -1616, -7200, 3248
1589593745091, 97107, -1632, -7312, 3296
1589593745102, 97118, -1568, -7296, 3216
1589593745113, 97129, -1552, -7152, 3184
1589593745124, 97140, -1504, -7120, 3200
1589593745135, 97151, -1568, -7056, 3120
1589593745147, 97162, -1552, -7072, 3232
1589593745157, 97173, -1520, -7104, 3104
1589593745168, 97184, -1520, -7184, 2944
1589593745179, 97195, -1440, -7200, 2960
1589593745191, 97206, -1488, -7168, 2944
1589593745201, 97217, -1504, -7152, 3088
1589593745212, 97228, -1552, -7024, 3136
1589593745223, 97239, -1536, -6992, 3216
1589593745235, 97250, -1616, -7024, 3200
1589593745246, 97261, -1584, -7008, 3248
1589593745257, 97272, -1504, -7040, 3184
1589593745268, 97283, -1552, -7136, 3104
1589593745278, 97294, -1520, -7152, 3120
1589593745290, 97305, -1488, -7184, 3152
1589593745301, 97316, -1552, -7168, 3168
1589593745311, 97327, -1616, -7200, 3216
1589593745322, 97338, -1520, -7184, 3136
1589593745334, 97349, -1600, -7136, 3088
1589593745344, 97360, -1568, -7152, 3200
1589593745355, 97371, -1648, -7184, 3232
1589593745366, 97382, -1648, -7136, 3200
1589593745378, 97393, -1632, -7152, 3232
1589593745388, 97404, -1536, -7216, 3232
1589593745400, 97415, -1552, -7184, 3280
1589593745410, 97426, -1584, -7200, 3168
1589593745421, 97437, -1520, -7168, 3104
1589593745433, 97448, -1488, -7072, 3264
1589593745444, 97459, -1536, -7056, 2960
1589593745454, 97470, -1472, -6976, 2992
1589593745465, 97481, -1520, -6928, 2880
1589593745477, 97492, -1568, -6912, 3088
1589593745487, 97503, -1568, -6960, 3184
1589593745499, 97514, -1552, -7040, 3312
1589593745509, 97525, -1520, -7088, 3328
1589593745521, 97536, -1568, -7104, 3344
1589593745532, 97547, -1632, -7088, 3280
1589593745543, 97558, -1520, -7120, 3264
1589593745553, 97569, -1536, -7136, 3232
1589593745564, 97580, -1552, -7184, 3280
1589593745575, 97591, -1568, -7104, 3168
1589593745587, 97602, -1536, -7104, 3328
1589593745597, 97613, -1552, -7168, 3184
1589593745608, 97624, -1568, -7168, 3152
1589593745620, 97635, -1536, -7168, 3136
1589593745630, 97646, -1504, -7248, 3216
1589593745641, 97657, -1600, -7136, 3296
1589593745652, 97668, -1584, -7136, 3360
1589593745663, 97679, -1552, -7104, 3312
1589593745675, 97690, -1600, -7040, 3232
1589593745685, 97701, -1424, -7072, 3424
1589593745697, 97712, -1552, -7040, 3216
1589593745708, 97723, -1552, -6960, 3136
1589593745718, 97734, -1472, -6960, 3296
1589593745730, 97745, -1552, -6992, 3136
1589593745741, 97756, -1536, -6912, 3232
1589593745752, 97767, -1536, -6848, 3280
1589593745762, 97778, -1504, -6784, 3264
1589593745773, 97789, -1520, -6896, 3248
1589593745784, 97800, -1568, -6880, 3184
1589593745796, 97811, -1456, -6848, 3168
1589593745806, 97822, -1456, -6880, 2992
1589593745817, 97833, -1504, -6976, 3072
1589593745829, 97844, -1424, -7072, 3104
1589593745839, 97855, -1424, -7120, 2832
1589593745850, 97866, -1472, -7232, 3008
1589593745861, 97877, -1520, -7408, 2960
1589593745873, 97888, -1584, -7712, 2944
1589593745883, 97899, -1520, -7712, 3056
1589593745894, 97910, -1504, -7776, 2976
1589593745906, 97921, -1504, -7728, 2832
1589593745916, 97932, -1536, -7632, 2832
1589593745927, 97943, -1520, -7520, 2912
1589593745939, 97954, -1616, -7168, 3040
1589593745949, 97965, -1568, -6960, 3072
1589593745961, 97976, -1616, -6848, 3232
1589593745971, 97987, -1632, -6768, 3264
1589593745983, 97998, -1680, -6816, 3264
1589593745993, 98009, -1616, -6960, 3168
1589593746004, 98020, -1728, -7056, 3152
1589593746016, 98031, -1632, -7248, 3136
1589593746026, 98042, -1632, -7216, 3120
1589593746037, 98053, -1712, -7200, 3104
1589593746049, 98064, -1632, -7248, 3056
1589593746059, 98075, -1648, -7248, 2864
1589593746070, 98086, -1616, -7200, 3232
1589593746082, 98097, -1616, -7216, 3200
1589593746093, 98108, -1584, -7152, 2928
1589593746103, 98119, -1616, -7216, 3120
1589593746114, 98130, -1520, -7216, 3136
1589593746125, 98141, -1616, -7184, 3024
1589593746136, 98152, -1520, -7152, 3056
1589593746148, 98163, -1520, -7072, 3040
1589593746159, 98174, -1600, -7056, 2912
1589593746169, 98185, -1472, -7040, 3088
1589593746180, 98196, -1440, -7088, 3216
1589593746191, 98207, -1488, -7104, 3056
1589593746203, 98218, -1520, -7152, 3136
1589593746214, 98229, -1440, -7184, 3152
1589593746225, 98240, -1456, -7168, 3200
1589593746236, 98251, -1552, -7136, 3232
1589593746246, 98262, -1552, -7152, 3264
1589593746258, 98273, -1520, -7168, 3328
1589593746268, 98284, -1584, -7184, 3296
1589593746280, 98295, -1584, -7120, 3264
1589593746291, 98306, -1568, -7120, 3200
1589593746301, 98317, -1536, -7136, 3216
1589593746312, 98328, -1584, -7088, 3216
1589593746324, 98339, -1520, -7024, 3216
1589593746334, 98350, -1616, -6976, 3248
1589593746345, 98361, -1552, -7104, 3344
1589593746356, 98372, -1536, -7040, 3232
1589593746367, 98383, -1584, -6976, 3264
1589593746378, 98394, -1536, -7056, 3184
1589593746389, 98405, -1536, -7056, 3216
1589593746400, 98416, -1568, -7024, 3184
1589593746411, 98427, -1552, -7040, 3264
1589593746423, 98438, -1600, -7104, 3232
1589593746433, 98449, -1552, -7040, 3264
1589593746444, 98460, -1648, -7072, 3216
1589593746456, 98471, -1584, -7104, 3280
1589593746466, 98482, -1600, -7136, 3248
1589593746478, 98493, -1584, -7104, 3296
1589593746489, 98504, -1616, -7136, 3328
1589593746500, 98515, -1616, -7120, 3168
1589593746510, 98526, -1664, -7104, 3168
1589593746522, 98537, -1552, -7200, 3120
1589593746532, 98548, -1584, -7200, 3120
1589593746543, 98559, -1600, -7200, 3104
1589593746555, 98570, -1568, -7168, 3136
1589593746566, 98581, -1568, -7264, 3216
1589593746577, 98592, -1568, -7216, 3104
1589593746587, 98603, -1504, -7184, 3136
1589593746599, 98614, -1632, -7104, 3120
1589593746609, 98625, -1568, -7104, 3072
1589593746621, 98636, -1568, -7088, 3104
1589593746632, 98647, -1616, -7136, 3232
1589593746643, 98658, -1552, -7136, 3152
1589593746654, 98669, -1600, -7120, 3216
1589593746664, 98680, -1568, -7088, 3248
1589593746675, 98691, -1536, -7088, 3216
1589593746686, 98702, -1584, -7072, 3184
1589593746697, 98713, -1488, -7104, 3200
1589593746708, 98724, -1600, -7120, 3248
1589593746719, 98735, -1584, -7072, 3232
1589593746731, 98746, -1568, -7056, 3104
1589593746742, 98757, -1568, -7072, 3152
1589593746752, 98768, -1552, -7152, 3392
1589593746763, 98779, -1536, -7152, 3184
1589593746775, 98790, -1600, -7104, 3184
1589593746785, 98801, -1600, -7200, 3184
1589593746796, 98812, -1568, -7136, 3184
1589593746808, 98823, -1584, -7120, 3136
1589593746819, 98834, -1584, -7040, 2992
1589593746830, 98845, -1600, -7072, 3104
1589593746840, 98856, -1536, -7056, 3120
1589593746851, 98867, -1552, -7136, 3200
1589593746862, 98878, -1584, -7072, 3216
1589593746873, 98889, -1616, -7136, 3280
1589593746885, 98900, -1616, -7200, 3248
1589593746895, 98911, -1600, -7136, 3280
1589593746907, 98922, -1648, -7072, 3232
1589593746917, 98933, -1616, -7200, 3264
1589593746928, 98944, -1536, -7168, 3152
1589593746940, 98955, -1536, -7120, 3216
1589593746950, 98966, -1536, -7120, 3136
1589593746961, 98977, -1632, -7120, 3168
1589593746973, 98988, -1520, -7104, 3248
1589593746983, 98999, -1600, -7072, 3152
1589593746994, 99010, -1584, -7152, 3152
1589593747006, 99021, -1552, -7184, 3184
1589593747016, 99032, -1568, -7120, 3152
1589593747028, 99043, -1584, -7168, 3168
1589593747038, 99054, -1696, -7072, 3088
1589593747049, 99065, -1584, -7088, 3152
1589593747060, 99076, -1616, -7040, 3168
1589593747071, 99087, -1552, -7104, 3040
1589593747083, 99098, -1568, -7056, 3072
1589593747094, 99109, -1584, -7104, 3120
1589593747104, 99120, -1632, -7056, 3040
1589593747115, 99131, -1584, -7056, 3184
1589593747126, 99142, -1648, -7088, 3184
1589593747137, 99153, -1504, -7104, 3184
1589593747149, 99164, -1632, -7136, 3168
1589593747159, 99175, -1616, -7200, 3232
1589593747171, 99186, -1504, -7168, 3232
1589593747181, 99197, -1584, -7120, 3168
1589593747193, 99208, -1600, -7088, 3168
1589593747203, 99219, -1632, -7088, 3152
1589593747215, 99230, -1616, -7088, 3168
1589593747225, 99241, -1536, -7120, 3008
1589593747237, 99252, -1600, -7088, 3136
1589593747247, 99263, -1584, -7104, 3120
1589593747259, 99274, -1584, -7184, 3072
1589593747269, 99285, -1632, -7168, 3216
1589593747280, 99296, -1568, -7152, 3168
1589593747292, 99307, -1584, -7104, 3104
1589593747302, 99318, -1568, -7136, 3136
1589593747313, 99329, -1536, -7088, 3152
1589593747325, 99340, -1680, -7200, 3200
1589593747336, 99351, -1584, -7136, 3152
1589593747346, 99362, -1584, -7184, 3136
1589593747358, 99373, -1632, -7152, 3152
1589593747369, 99384, -1552, -7088, 3184
1589593747379, 99395, -1584, -7152, 3200
1589593747390, 99406, -1600, -7120, 3184
1589593747402, 99417, -1536, -7120, 3072
1589593747413, 99428, -1584, -7104, 3072
1589593747424, 99439, -1552, -7072, 3136
1589593747434, 99450, -1600, -7056, 3152
1589593747445, 99461, -1584, -7072, 3008
1589593747456, 99472, -1584, -7056, 3216
1589593747468, 99483, -1584, -7056, 3216
1589593747479, 99494, -1600, -7152, 3168
1589593747489, 99505, -1680, -7072, 3328
1589593747500, 99516, -1536, -7072, 3392
1589593747512, 99527, -1536, -7056, 3472
1589593747522, 99538, -1488, -7072, 3680
1589593747534, 99549, -1520, -7040, 3808
1589593747544, 99560, -1472, -7056, 3872
1589593747556, 99571, -1648, -6896, 4096
1589593747567, 99582, -1696, -6800, 4352
1589593747577, 99593, -1616, -6608, 4736
1589593747589, 99604, -1664, -6336, 4976
1589593747600, 99615, -1824, -6144, 5280
1589593747610, 99626, -1904, -6096, 5600
1589593747621, 99637, -2144, -6000, 5888
1589593747633, 99648, -2208, -5856, 6208
1589593747643, 99659, -2336, -5680, 6448
1589593747655, 99670, -2544, -5792, 6480
1589593747665, 99681, -2528, -5936, 6352
1589593747677, 99692, -2496, -6112, 6032
1589593747687, 99703, -2496, -6144, 5632
1589593747698, 99714, -2400, -6240, 5088
1589593747709, 99725, -2320, -6512, 4944
1589593747721, 99736, -2288, -6640, 4704
1589593747731, 99747, -2192, -6816, 4496
1589593747742, 99758, -2256, -6960, 4288
1589593747753, 99769, -2000, -6912, 4224
1589593747765, 99780, -1856, -6832, 4336
1589593747775, 99791, -1984, -6976, 4416
1589593747787, 99802, -2176, -7136, 4608
1589593747797, 99813, -2336, -7408, 4752
1589593747808, 99824, -2512, -7552, 4640
1589593747820, 99835, -2688, -7472, 4448
1589593747831, 99846, -2880, -7152, 4128
1589593747841, 99857, -2784, -6912, 3824
1589593747852, 99868, -2848, -6704, 3664
1589593747864, 99879, -2960, -6448, 3536
1589593747875, 99890, -2992, -6304, 3520
1589593747885, 99901, -3152, -6416, 3408
1589593747897, 99912, -3216, -6736, 3280
1589593747908, 99923, -3328, -6976, 3104
1589593747919, 99934, -3344, -6976, 2768
1589593747929, 99945, -3456, -6816, 2624
1589593747940, 99956, -3424, -6752, 2480
1589593747952, 99967, -3392, -6656, 2384
1589593747962, 99978, -3392, -6624, 2464
1589593747973, 99989, -3152, -6704, 2512
1589593747984, 100000, -3264, -6800, 2560
1589593747996, 100011, -3248, -6800, 2560
1589593748007, 100022, -3184, -6880, 2272
1589593748017, 100033, -3104, -6976, 1936
1589593748029, 100044, -3024, -7056, 1680
1589593748040, 100055, -2880, -6848, 1552
1589593748050, 100066, -2848, -6752, 1584
1589593748062, 100077, -2784, -6608, 1840
1589593748072, 100088, -2960, -6448, 2208
1589593748083, 100099, -3056, -6192, 2688
1589593748095, 100110, -3504, -5856, 2992
1589593748105, 100121, -3776, -5472, 3168
1589593748117, 100132, -3680, -5248, 3184
1589593748127, 100143, -3840, -5376, 2848
1589593748139, 100154, -3632, -5792, 2512
1589593748149, 100165, -3552, -6240, 2272
1589593748161, 100176, -3024, -6352, 2416
1589593748172, 100187, -3152, -6288, 2832
1589593748183, 100198, -3248, -6064, 3568
1589593748193, 100209, -3728, -5856, 3968
1589593748204, 100220, -4000, -5632, 4096
1589593748215, 100231, -4016, -5744, 4048
1589593748227, 100242, -3760, -6112, 3792
1589593748237, 100253, -3536, -6528, 3296
1589593748249, 100264, -3424, -6720, 3104
1589593748259, 100275, -3184, -6896, 2800
1589593748270, 100286, -3024, -6992, 2432
1589593748282, 100297, -2976, -6912, 2304
1589593748292, 100308, -2944, -6800, 2256
1589593748304, 100319, -3008, -6816, 2096
1589593748314, 100330, -3008, -6944, 2112
1589593748326, 100341, -3168, -7120, 2000
1589593748336, 100352, -3184, -7104, 1840
1589593748348, 100363, -3696, -7264, 1648
1589593748359, 100374, -3952, -7344, 1328
1589593748369, 100385, -4064, -7504, 1056
1589593748380, 100396, -4784, -7712, 816
1589593748391, 100407, -5168, -8080, 592
1589593748402, 100418, -5392, -8336, 112
1589593748414, 100429, -6176, -8400, -352
1589593748424, 100440, -6848, -8304, -672
1589593748436, 100451, -7072, -8128, -576
1589593748447, 100462, -8256, -7872, -608
1589593748457, 100473, -8848, -7760, -688
1589593748469, 100484, -9632, -7696, -1008
1589593748480, 100495, -10160, -7664, -1136
1589593748490, 100506, -10608, -7680, -1424
1589593748501, 100517, -10960, -7712, -1456
1589593748513, 100528, -11088, -7808, -1504
1589593748523, 100539, -11120, -8224, -1424
1589593748535, 100550, -10944, -8672, -1600
1589593748546, 100561, -10736, -9344, -1952
1589593748556, 100572, -9712, -9744, -2144
1589593748568, 100583, -11472, -10032, -2320
1589593748579, 100594, -13664, -10784, -2240
1589593748589, 100605, -14032, -10576, -1760
1589593748601, 100616, -13872, -9216, -896
1589593748611, 100627, -13520, -8016, -432
1589593748622, 100638, -13408, -4816, 448
1589593748634, 100649, -12256, -1760, 2224
1589593748645, 100660, -12080, 384, 4656
1589593748655, 100671, -12224, 752, 6656
1589593748667, 100682, -13952, 224, 8640
1589593748677, 100693, -14784, -608, 11328
1589593748688, 100704, -15200, 368, 12800
1589593748700, 100715, -15248, 2544, 13024
1589593748710, 100726, -13984, 4016, 11696
1589593748721, 100737, -12976, 3760, 10192
1589593748733, 100748, -12368, 1856, 9216
1589593748743, 100759, -10944, -1280, 8688
1589593748755, 100770, -10048, -3456, 8736
1589593748765, 100781, -9552, -4544, 8624
1589593748776, 100792, -9696, -4352, 9168
1589593748788, 100803, -9360, -4448, 9984
1589593748798, 100814, -8160, -3888, 9664
1589593748810, 100825, -7936, -3456, 8928
1589593748820, 100836, -5920, -3280, 7632
1589593748831, 100847, -5200, -4096, 7008
1589593748843, 100858, -4896, -4192, 5712
1589593748853, 100869, -4288, -4096, 4912
1589593748865, 100880, -4000, -4400, 4448
1589593748875, 100891, -3904, -5184, 4432
1589593748887, 100902, -2912, -5616, 4176
1589593748897, 100913, -2560, -5904, 3472
1589593748908, 100924, -2608, -5904, 3216
1589593748919, 100935, -2352, -5728, 3184
1589593748931, 100946, -2496, -5440, 3280
1589593748941, 100957, -2944, -5072, 2528
1589593748952, 100968, -2448, -5760, 3344
1589593748964, 100979, -1568, -5904, 2256
1589593748974, 100990, -1696, -6496, 3056
1589593748985, 101001, -1728, -6976, 2688
1589593748997, 101012, -1872, -6656, 2832
1589593749008, 101023, -1872, -6384, 2912
1589593749018, 101034, -1936, -6144, 2944
1589593749029, 101045, -2032, -6368, 3168
1589593749041, 101056, -2064, -6624, 3472
1589593749051, 101067, -1824, -6864, 3616
1589593749062, 101078, -1856, -7248, 3600
1589593749074, 101089, -1408, -7312, 3712
1589593749085, 101100, -1376, -7248, 3472
1589593749095, 101111, -1408, -7024, 3264
1589593749107, 101122, -1456, -6864, 3120
1589593749117, 101133, -1488, -6848, 3152
1589593749128, 101144, -1552, -6944, 3328
1589593749139, 101155, -1744, -6848, 3472
1589593749151, 101166, -1632, -6448, 3488
1589593749161, 101177, -1664, -6480, 3648
1589593749173, 101188, -1648, -6720, 3472
1589593749184, 101199, -1664, -6960, 3552
1589593749194, 101210, -1728, -6976, 3600
1589593749206, 101221, -1840, -6832, 3808
